iso3,year,gdppc_ppp
SLV,2016,9863.76121214453
SMR,2016,60669.8186167521
SOM,2016,1384.15517410135
SRB,2016,18889.4599757385
SSA,2016,5268.83150135542
SSF,2016,4948.61002148455
SST,2016,20317.3656305928
STP,2016,5388.5091334891
SUR,2016,21950.4122148625
SVK,2016,34130.5050676203
SVN,2016,39667.4579830072
SWE,2016,59977.3886010694
SWZ,2016,9402.50834103681
SXM,2016,50817.6814942681
SYC,2016,29905.1347389952
SYR,2016,5022.1127178437
TCA,2016,17625.7202843515
TCD,2016,2622.59780843796
TEA,2016,14404.4664735946
TEC,2016,26097.7936953215
TGO,2016,2427.30036226403
THA,2016,19370.6087810117
TJK,2016,3169.9667820524
TKM,2016,13552.8477118745
TLA,2016,18456.8539063598
TLS,2016,4515.4226379882
TMN,2016,9416.20056639579
TON,2016,6639.13678737964
TSA,2016,6853.83622045557
TSS,2016,4948.61002148455
TTO,2016,35914.9901970983
TUN,2016,12803.8797371543
TUR,2016,26489.6436816046
TUV,2016,4333.24899362162
TZA,2016,3214.24682617188
UGA,2016,2554.22769062073
UKR,2016,15856.8125
UMC,2016,16542.8508541019
URY,2016,29332.5672615246
USA,2016,65017.654963867
UZB,2016,7839.97820100236
VCT,2016,15197.7482513352
VIR,2016,43502.4336941564
VNM,2016,9743.1882231455
VUT,2016,3397.76730446483
WLD,2016,18232.7269157079
WSM,2016,6887.30523545286
XKX,2016,10434.8888259268
ZAF,2016,14501.2807823402
ZMB,2016,3598.17166023389
ZWE,2016,5070.40217016051
ABW,2017,38116.8310992499
AFE,2017,4214.39708524398
AFG,2017,2952.99891598909
AFW,2017,5999.74477975389
AGO,2017,10414.2358842987
ALB,2017,15359.4611530571
AND,2017,63239.6577711911
ARB,2017,16542.576023411
ARE,2017,72529.0571050174
ARG,2017,28334.904184742
ARM,2017,14243.8749003795
ATG,2017,27199.1952402262
AUS,2017,56881.8569859104
AUT,2017,62535.8983176843
AZE,2017,19659.0048562768
BDI,2017,1023.97040626757
BEL,2017,58529.3302957534
BEN,2017,3041.77929984989
BFA,2017,2232.28781490944
BGD,2017,6005.70718781048
BGR,2017,26691.8686963123
BHR,2017,53859.7749589601
BHS,2017,33050.0350128611
BIH,2017,15554.7232481788
BLR,2017,25503.9809845207
BLZ,2017,11572.3007931461
BMU,2017,96437.191438851
BOL,2017,11755.2556195885
BRA,2017,17724.4799577815
BRB,2017,21035.7933581451
BRN,2017,78966.8643142346
BTN,2017,13482.3425280358
BWA,2017,17352.8958451454
CAF,2017,1103.86609318724
CAN,2017,56612.3285367448
CEB,2017,34898.8933468064
CHE,2017,77626.9027376941
CHL,2017,27892.9946862827
CHN,2017,16757.9736318662
CIV,2017,5556.11366322898
CMR,2017,4797.97544185544
COD,2017,1395.71961761712
COG,2017,7372.77046737599
COL,2017,16986.0334182842
COM,2017,3401.85239322573
CPV,2017,8234.56000312459
CRI,2017,22622.5534502517
CSS,2017,23997.9154256351
CUW,2017,29729.1010079753
CYM,2017,74599.6807673263
CYP,2017,41418.16015625
CZE,2017,45177.5226053634
DEU,2017,61866.4872205276
DJI,2017,5421.95649149613
DMA,2017,16314.2295558891
DNK,2017,65352.3988081353
DOM,2017,19501.8743054078
DZA,2017,15427.6641894713
EAP,2017,15060.0306649328
EAR,2017,10252.1107558915
EAS,2017,18741.9275790888
ECA,2017,19833.9869165449
ECS,2017,40232.2658442438
ECU,2017,14179.1537503305
EGY,2017,14018.360593453
EMU,2017,52822.4107675307
ESP,2017,45446.2508575695
EST,2017,39533.4645582199
ETH,2017,2222.82824481382
EUU,2017,49704.0306433211
FCS,2017,6361.74018504626
FIN,2017,55637.2262781223
FJI,2017,12597.3274662764
FRA,2017,51895.5662985838
FRO,2017,65460.6067882316
FSM,2017,3813.44207942995
GAB,2017,19555.7078829752
GBR,2017,51586.6756125445
GEO,2017,16237.6242230275
GHA,2017,5993.63085211077
GIN,2017,3332.76576150531
GMB,2017,2533.18683710276
GNB,2017,2342.41526571427
GNQ,2017,22250.4389230263
GRC,2017,31995.4108838386
GRD,2017,16291.4894625979
GRL,2017,66297.1790691281
GTM,2017,11005.4593976653
GUY,2017,12801.6408529346
HIC,2017,52651.3288295953
HKG,2017,65662.8359167546
HND,2017,6099.60734919414
HPC,2017,3012.68215863629
HRV,2017,32348.9341876482
HTI,2017,3485.4923470131
HUN,2017,33828.714942571
IBD,2017,14778.5254595762
IBT,2017,12162.7615968645
IDA,2017,4732.64618405375
IDB,2017,6404.39766656804
IDN,2017,11772.5743296107
IDX,2017,3833.41633420438
IND,2017,7326.60693679859
IRL,2017,87882.7074355024
IRN,2017,16167.9677224227
IRQ,2017,14417.6306896487
ISL,2017,64303.3782501037
ISR,2017,42947.0586686984
ITA,2017,48849.2183534756
JAM,2017,10391.0378224678
JOR,2017,9339.81039725983
JPN,2017,44505.2792603684
KAZ,2017,31524.4416339794
KEN,2017,4846.86210851932
KGZ,2017,5861.22200040503
KHM,2017,5632.03125629342
KIR,2017,2822.669652935
KNA,2017,29948.9200065682
KOR,2017,47536.7898568851
KWT,2017,52285.5871175696
LAC,2017,18061.8087308859
LAO,2017,7432.4596330485
LBN,2017,16128.5838196051
LBR,2017,1661.30290782171
LBY,2017,15428.1164411854
LCA,2017,22422.5970388018
LCN,2017,18745.5824358526
LDC,2017,3620.75951852676
LIC,2017,2425.21162568311
LKA,2017,14572.4858214565
LMC,2017,7334.51120461161
LMY,2017,11355.2499906619
LSO,2017,2924.68096193272
LTE,2017,19161.7250464442
LTU,2017,38774.4892011822
LUX,2017,132169.834045368
LVA,2017,33036.3915943437
MAC,2017,133322.632677744
MAR,2017,8450.0087890625
MDA,2017,13118.8219369605
MDG,2017,1669.72764267278
MDV,2017,20036.7165354949
MEA,2017,13723.8357090461
MEX,2017,21777.5225111982
MHL,2017,5199.3444796298
MIC,2017,12191.1259244473
MKD,2017,20121.1344599839
MLI,2017,2816.194239022
MLT,2017,51626.3473049783
MMR,2017,5877.87465558175
MNA,2017,9541.20621317531
MNE,2017,22513.8741282681
MNG,2017,14401.5375067562
MOZ,2017,1532.0073576114
MRT,2017,6050.62180273825
MUS,2017,24361.8758542058
MWI,2017,1613.0593571462
MYS,2017,29551.5457597197
NAC,2017,65200.6650984045
NAM,2017,11408.7253099967
NER,2017,1520.0015371232
NGA,2017,8396.78452274331
NIC,2017,7391.19683946294
NLD,2017,65666.0036593237
NOR,2017,87194.1115421374
NPL,2017,4071.70431755798
NRU,2017,10631.9143863208
NZL,2017,46193.2884771696
OED,2017,48824.2005087167
OMN,2017,38691.1077105097
OSS,2017,22368.3596347617
PAK,2017,5031.56060738433
PAN,2017,31979.8122635605
PER,2017,15069.5221084659
PHL,2017,8584.13622709699
PLW,2017,19821.0983603983
PNG,2017,4322.22282084806
POL,2017,34354.5987616319
PRE,2017,4874.71149447624
PRI,2017,41479.9977732034
PRT,2017,37943.1150505673
PRY,2017,15320.3366476954
PSE,2017,6426.79521615335
PSS,2017,7194.50395381984
PST,2017,53887.9630625978
QAT,2017,115064.83603436
ROU,2017,32852.7718069627
RUS,2017,35570.390625
RWA,2017,2351.59686866227
SAS,2017,7237.9013460911
SAU,2017,57942.5484983044
SDN,2017,4061.01831054688
SEN,2017,3871.4514678592
SGP,2017,116471.820764776
SLB,2017,2703.66346303885
SLE,2017,2753.42719846704
SLV,2017,10064.7934942601
SMR,2017,59524.5597904018
SOM,2017,1527.66029071672
SRB,2017,19439.0723263919
SSA,2017,5249.09498328977
SSF,2017,4944.82716564733
SST,2017,20726.6600236013
STP,2017,5521.20249597413
SUR,2017,22070.5137570835
SVK,2017,35057.2223763167
SVN,2017,41692.836279788
SWE,2017,60288.7998168676
SWZ,2017,9660.55161538086
SXM,2017,46088.3583839152
SYC,2017,31595.6680570505
SYR,2017,4977.79210063798
TCA,2017,29540.3537473151
TCD,2017,2496.26213644007
TEA,2017,15229.5232265583
TEC,2017,26985.0683124814
TGO,2017,2462.27744935268
THA,2017,20094.6778762603
TJK,2017,3312.71202243506
TKM,2017,14107.6671199289
TLA,2017,18654.3301005222
TLS,2017,4290.02726532164
TMN,2017,9563.29227886463
TON,2017,6862.66870605024
TSA,2017,7237.9013460911
TSS,2017,4944.82716564733
TTO,2017,34095.9899256152
TUN,2017,12955.4014814241
TUR,2017,28194.688309381
TUV,2017,4464.25884629937
TZA,2017,3318.28833007813
UGA,2017,2543.84754394956
UKR,2017,16310.3603515625
UMC,2017,17244.5036832036
URY,2017,29762.4333171685
USA,2017,66155.5555676249
UZB,2017,8047.05375469466
VCT,2017,15533.2212821544
VIR,2017,43277.1546523522
VNM,2017,10290.5487142244
VUT,2017,3465.91968561101
WLD,2017,18714.9389431259
WSM,2017,6919.01572858501
XKX,2017,10856.2902074239
ZAF,2017,14573.5980840004
ZMB,2017,3612.50597664593
ZWE,2017,5234.3838655748
ABW,2018,39278.8297271438
AFE,2018,4220.91250168849
AFG,2018,2902.39211285546
AFW,2018,6016.31221720046
AGO,2018,10000.9443772509
ALB,2018,16170.990493278
AND,2018,63048.5985572834
ARB,2018,16723.8193619802
ARE,2018,72671.0652349751
ARG,2018,27367.115094108
ARM,2018,15037.0452420712
ATG,2018,28878.6067675471
AUS,2018,57647.8455068105
AUT,2018,63778.0257051746
AZE,2018,19781.8509058437
BDI,2018,1046.59511246023
BEL,2018,59357.6896884394
BEN,2018,3155.4510650627
BFA,2018,2316.39432079045
BGD,2018,6392.59334024091
BGR,2018,27691.0089237623
BHR,2018,54893.0724411368
BHS,2018,33650.2164350935
BIH,2018,16349.0675137661
BLR,2018,26363.4629778536
BLZ,2018,11451.8979413877
BMU,2018,95639.2267310584
BOL,2018,11920.3135079645
BRA,2018,17917.7492122925
BRB,2018,20727.4216338412
BRN,2018,78099.0507802561
BTN,2018,13854.8543977158
BWA,2018,17825.018569213
CAF,2018,1125.70091748228
CAN,2018,57337.4909099991
CEB,2018,36731.3989449303
CHE,2018,79261.3563641288
CHL,2018,28492.6611456515
CHN,2018,17806.7902349725
CIV,2018,5670.20005356688
CMR,2018,4851.48003949961
COD,2018,1431.7285269693
COG,2018,7029.33651566257
COL,2018,17104.1313545678
COM,2018,3457.58685798732
CPV,2018,8531.12961646549
CRI,2018,23005.3121471794
CSS,2018,24087.8015339711
CUW,2018,29256.8154066419
CYM,2018,76124.5501254035
CYP,2018,43510.2109375
CZE,2018,46301.082036029
DEU,2018,62381.3478772241
DJI,2018,5590.50426604853
DMA,2018,16877.1244880642
DNK,2018,66238.705427981
DOM,2018,20662.848586153
DZA,2018,15343.4261222434
EAP,2018,15924.7426633518
EAR,2018,10561.4040343593
EAS,2018,19592.7875603847
ECA,2018,20399.7570509537
ECS,2018,41055.44504333
ECU,2018,14083.5069982304
EGY,2018,14488.2094340483
EMU,2018,53607.8350702203
ESP,2018,46325.2099441141
EST,2018,40853.6487755073
ETH,2018,2311.16511659606
EUU,2018,50706.3680766011
FCS,2018,6406.3832224966
FIN,2018,56226.337241343
FJI,2018,13100.0959551236
FRA,2018,52560.9536243841
FRO,2018,66193.3474230922
FSM,2018,3798.59203794112
GAB,2018,19225.5982575261
GBR,2018,52131.6948248133
GEO,2018,17228.6790847503
GHA,2018,6234.51208201488
GIN,2018,3455.64512638662
GMB,2018,2651.43281455826
GNB,2018,2373.50158144916
GNQ,2018,20165.4795550607
GRC,2018,32722.3310444029
GRD,2018,16964.852001696
GRL,2018,66887.6779268926
GTM,2018,11192.372055508
GUY,2018,12980.3576003177
HIC,2018,53756.5134637637
HKG,2018,66993.9679794398
HND,2018,6219.27973775059
HPC,2018,3049.71446182911
HRV,2018,33729.9071211239
HTI,2018,3496.87870320748
HUN,2018,35798.0412754022
IBD,2018,15352.2585831081
IBT,2018,12588.8584634301
IDA,2018,4841.57291525317
IDB,2018,6518.91623903896
IDN,2018,12262.2310300771
IDX,2018,3943.11112463091
IND,2018,7714.33974724531
IRL,2018,93276.0188154012
IRN,2018,15364.8049052614
IRQ,2018,14456.2357053224
ISL,2018,65521.9313424781
ISR,2018,43814.2949977965
ITA,2018,49133.143527174
JAM,2018,10636.0929784551
JOR,2018,9311.53116265584
JPN,2018,44848.4899421798
KAZ,2018,32330.2274546567
KEN,2018,5017.66784674664
KGZ,2018,5951.82876758606
KHM,2018,6050.59088262205
KIR,2018,2877.60204999231
KNA,2018,30576.2486749244
KOR,2018,48834.4471157733
KWT,2018,51623.8078622052
LAC,2018,18164.4680971784
LAO,2018,7775.08574451883
LBN,2018,16290.0516478592
LBR,2018,1647.97443793846
LBY,2018,16385.164476127
LCA,2018,22981.9179294013
LCN,2018,18894.209543149
LDC,2018,3718.46631552159
LIC,2018,2432.99149398422
LKA,2018,14759.8248945765
LMC,2018,7635.97899988466
LMY,2018,11765.0267871468
LSO,2018,2846.41828124649
LTE,2018,20046.3548203081
LTU,2018,41019.7901632878
LUX,2018,131733.8846493
LVA,2018,34729.7062763057
MAC,2018,139541.157248769
MAR,2018,8611.75
MDA,2018,13895.5043655692
MDG,2018,1678.78623269491
MDV,2018,21072.5805249694
MEA,2018,13842.6400835174
MEX,2018,21997.7730167472
MHL,2018,5635.30750426868
MIC,2018,12652.622763287
MKD,2018,20806.0084013242
MLI,2018,2862.40728989634
MLT,2018,53417.0154946227
MMR,2018,6201.26341429803
MNA,2018,9593.49548105505
MNE,2018,23562.2739681383
MNG,2018,15230.2408828847
MOZ,2018,1538.83512127022
MRT,2018,6153.63790295218
MUS,2018,25324.1785958124
MWI,2018,1638.91665761076
MYS,2018,30459.9655338061
NAC,2018,66672.0445786912
NAM,2018,11214.38604306
NER,2018,1574.33838262666
NGA,2018,8362.62330891339
NIC,2018,7049.02753442352
NLD,2018,66758.2640145753
NOR,2018,87338.4708008985
NPL,2018,4371.38571771897
NRU,2018,10401.2803984916
NZL,2018,46947.937247914
OED,2018,49687.0078076748
OMN,2018,38673.6045360857
OSS,2018,22985.9819466315
PAK,2018,5255.06350681272
PAN,2018,32681.4463581168
PER,2018,15386.2601642505
PHL,2018,9016.28659637608
PLW,2018,19572.3446450452
PNG,2018,4211.1454741469
POL,2018,36500.4114282584
PRE,2018,4868.45975712931
PRI,2018,41119.3088051648
PRT,2018,39123.6151282571
PRY,2018,15592.9841390322
PSE,2018,6342.9374800852
PSS,2018,7314.62180323215
PST,2018,54895.8897182902
QAT,2018,114909.792335472
ROU,2018,34829.0402990684
RUS,2018,36536.6953125
RWA,2018,2493.44001744938
SAS,2018,7622.25084211992
SAU,2018,61359.4653740388
SDN,2018,3816.65991210938
SEN,2018,3998.28635303406
SGP,2018,119927.769127927
SLB,2018,2686.11900111375
SLE,2018,2767.38003381598
SLV,2018,10297.203612692
SMR,2018,59194.0442905609
SOM,2018,1504.97908203481
SRB,2018,20454.310707953
SSA,2018,5249.943568027
SSF,2018,4954.56228767375
SST,2018,21153.1071455937
STP,2018,5674.72379094011
SUR,2018,22938.5353715545
SVK,2018,36430.7941704195
SVN,2018,43361.094447431
SWE,2018,60647.449528586
SWZ,2018,9578.10061089805
SXM,2018,42154.1020267504
SYC,2018,32841.4242467381
SYR,2018,4956.09296464777
TCA,2018,30286.1196112151
TCD,2018,2552.37036388576
TEA,2018,16103.5382710721
TEC,2018,27855.4925748848
TGO,2018,2517.34898693009
THA,2018,20879.9027821449
TJK,2018,3479.69235966041
TKM,2018,14648.135352725
TLA,2018,18808.4937492869
TLS,2018,4188.84115175127
TMN,2018,9616.69771490976
TON,2018,6885.10271620406
TSA,2018,7622.25084211992
TSS,2018,4954.56228767375
TTO,2018,33710.0178540008
TUN,2018,13163.1952230357
TUR,2018,28780.3036458151
TUV,2018,4575.86900510424
TZA,2018,3392.68872070313
UGA,2018,2613.87976413963
UKR,2018,16978.984375
UMC,2018,17907.4583841786
URY,2018,29757.9388543783
USA,2018,67719.7656392064
UZB,2018,8348.96057873127
VCT,2018,16139.0661084965
VIR,2018,44205.4071324394
VNM,2018,10936.8937859558
VUT,2018,3482.02272525905
WLD,2018,19189.0202232249
WSM,2018,6805.0451717529
XKX,2018,11188.2244627966
ZAF,2018,14553.5615668957
ZMB,2018,3646.95966481655
ZWE,2018,5415.46976371689
ABW,2019,39652.6320700939
AFE,2019,4195.86541780344
AFG,2019,2927.2451435353
AFW,2019,6059.60602380843
AGO,2019,9648.01103767178
ALB,2019,16761.1925261726
AND,2019,63215.899791913
ARB,2019,16782.382332277
ARE,2019,72822.969940695
ARG,2019,26629.5529419501
ARM,2019,16215.3607965094
ATG,2019,29651.8641526705
AUS,2019,58048.6188420831
AUT,2019,64609.374295614
AZE,2019,20101.491875147
BDI,2019,1057.95005999167
BEL,2019,60479.9769955466
BEN,2019,3281.10470051465
BFA,2019,2391.53626844484
BGD,2019,6838.32611608243
BGR,2019,29150.0422926763
BHR,2019,56749.9628370612
BHS,2019,33202.4902105068
BIH,2019,17029.3678184559
BLR,2019,26798.8206398076
BLZ,2019,11765.9748661176
BMU,2019,95519.9206861686
BOL,2019,11930.9159145918
BRA,2019,18018.62091495
BRB,2019,20737.9776890352
BRN,2019,80228.1598170527
BTN,2019,14555.1884045845
BWA,2019,18106.0105471124
CAF,2019,1145.09563657752
CAN,2019,57583.845798092
CEB,2019,38302.2924608286
CHE,2019,79596.7029465098
CHL,2019,28218.5343879081
CHN,2019,18820.5131033646
CIV,2019,5894.87874674153
CMR,2019,4882.35560028896
COD,2019,1394.76461472893
COG,2019,6939.36913397466
COL,2019,17336.7716030551
COM,2019,3451.42139338772
CPV,2019,9111.62993173269
CRI,2019,23364.783127574
CSS,2019,24160.9840718485
CUW,2019,28659.6557023251
CYM,2019,77476.8412822407
CYP,2019,45454.36328125
CZE,2019,47763.6165520254
DEU,2019,62849.3741865912
DJI,2019,5809.30455041341
DMA,2019,17619.4335416769
DNK,2019,67131.4657009734
DOM,2019,21451.286441995
DZA,2019,15199.1989965639
EAP,2019,16753.9447628439
EAR,2019,10736.257704342
EAS,2019,20360.1789601769
ECA,2019,20780.2139282424
ECS,2019,41747.7228403984
ECU,2019,13870.4895118068
EGY,2019,15026.5682438097
EMU,2019,54379.98512666
ESP,2019,46896.4171141424
EST,2019,42218.962853871
ETH,2019,2437.97046055952
EUU,2019,51662.3607067392
FCS,2019,6437.16415647199
FIN,2019,56922.4873163103
FJI,2019,13056.3310937089
FRA,2019,53448.5548849943
FRO,2019,68134.0306302109
FSM,2019,3940.26446989917
GAB,2019,19491.4067631986
GBR,2019,52515.684446109
GEO,2019,18186.8816465807
GHA,2019,6508.24652305901
GIN,2019,3557.46233883145
GMB,2019,2750.82132179634
GNB,2019,2442.10663731324
GNQ,2019,18446.5916579681
GRC,2019,33502.7506488997
GRD,2019,17036.9151689715
GRL,2019,68534.9419039133
GTM,2019,11466.3765822795
GUY,2019,13402.4219472757
HIC,2019,54610.2148969437
HKG,2019,65388.3336248234
HND,2019,6264.01884276715
HPC,2019,3090.51002329999
HRV,2019,35122.8508251139
HTI,2019,3392.43263210456
HUN,2019,37662.67681014
IBD,2019,15818.6727887525
IBT,2019,12925.5782973803
IDA,2019,4928.16444808896
IDB,2019,6575.14345610382
IDN,2019,12757.7850854842
IDX,2019,4051.22177775691
IND,2019,7930.0911303899
IRL,2019,96371.2910180182
IRN,2019,14841.0751514998
IRQ,2019,14910.2250318887
ISL,2019,64826.4324085557
ISR,2019,44580.8078825716
ITA,2019,49690.6298505274
JAM,2019,10816.3720391154
JOR,2019,9288.52709103516
JPN,2019,44730.9102844958
KAZ,2019,33298.2123695035
KEN,2019,5171.71264279257
KGZ,2019,6087.60193826927
KHM,2019,6448.88455952805
KIR,2019,2927.48453366722
KNA,2019,31512.1943105684
KOR,2019,49790.8679884821
KWT,2019,51380.6455354631
LAC,2019,18111.5788705619
LAO,2019,8075.27502377003
LBN,2019,15659.5661040012
LBR,2019,1575.76665001238
LBY,2019,14337.1962987582
LCA,2019,22738.2471068581
LCN,2019,18882.9520259096
LDC,2019,3825.14512737437
LIC,2019,2434.3191547106
LKA,2019,14637.44429132
LMC,2019,7843.63655442009
LMY,2019,12091.285538115
LSO,2019,2773.28639887236
LTE,2019,20852.6820662767
LTU,2019,43062.3228425315
LUX,2019,132724.752743888
LVA,2019,35208.1934590859
MAC,2019,133453.896026037
MAR,2019,8768.17578125
MDA,2019,14621.2401362286
MDG,2019,1707.83153830039
MDV,2019,21855.501224579
MEA,2019,13860.9343986019
MEX,2019,21704.1859494071
MHL,2019,6405.07564930525
MIC,2019,13026.1921227651
MKD,2019,21766.974473423
MLI,2019,2916.17167790759
MLT,2019,53391.4373856091
MMR,2019,6562.98898478625
MNA,2019,9605.52420146062
MNE,2019,24585.2179072849
MNG,2019,15790.6961126441
MOZ,2019,1528.88988354373
MRT,2019,6162.21044512087
MUS,2019,26047.9753573284
MWI,2019,1687.28944917892
MYS,2019,31300.5086554849
NAC,2019,67938.3944189517
NAM,2019,10813.3044681944
NER,2019,1612.63734693259
NGA,2019,8361.78664857198
NIC,2019,6756.59375829081
NLD,2019,67847.8542926795
NOR,2019,87725.7283254613
NPL,2019,4607.52454717112
NRU,2019,11183.095616258
NZL,2019,47362.3199332352
OED,2019,50306.6814679338
OMN,2019,38292.3859682752
OSS,2019,23747.6947327908
PAK,2019,5295.95295138203
PAN,2019,33163.726919217
PER,2019,15463.5432397882
PHL,2019,9452.2939715981
PLW,2019,19519.018546453
PNG,2019,4301.61139205544
POL,2019,38181.6230334689
PRE,2019,4888.59916995327
PRI,2019,41656.3291581369
PRT,2019,40188.2868799219
PRY,2019,15321.3245528947
PSE,2019,6269.89134527985
PSS,2019,7288.31019104527
PST,2019,55715.5565264182
QAT,2019,113160.839750596
ROU,2019,36399.6255565426
RUS,2019,37319.3203125
RWA,2019,2667.46458436613
SAS,2019,7857.61469233314
SAU,2019,62647.7299487842
SDN,2019,3625.52319335938
SEN,2019,4070.61227058594
SGP,2019,120114.133894235
SLB,2019,2661.61667922254
SLE,2019,2852.66269917494
SLV,2019,10543.9383291317
SMR,2019,60171.0471344217
SOM,2019,1491.29493918405
SRB,2019,21541.2157346761
SSA,2019,5237.57859289934
SSF,2019,4956.28204569314
SST,2019,21651.5595573883
STP,2019,5702.08347071236
SUR,2019,22966.7405999124
SVK,2019,37209.5332553073
SVN,2019,44569.5878416535
SWE,2019,61601.6292338778
SWZ,2019,10099.5863118406
SXM,2019,45996.7912346922
SYC,2019,34346.0708923483
SYR,2019,4825.40602053761
TCA,2019,30611.2130237381
TCD,2019,2604.53153663392
TEA,2019,16941.7449353979
TEC,2019,28513.4293915676
TGO,2019,2577.51616831372
THA,2019,21277.8392684764
TJK,2019,3649.88375518646
TKM,2019,15231.3056176565
TLA,2019,18790.9528914649
TLS,2019,5103.14962872555
TMN,2019,9629.48608824149
TON,2019,6858.83871210154
TSA,2019,7857.61469233314
TSS,2019,4956.28204569314
TTO,2019,33748.7060849924
TUN,2019,13243.9024233246
TUR,2019,28741.0535082701
TUV,2019,5292.03025969421
TZA,2019,3484.63256835938
UGA,2019,2689.41009144919
UKR,2019,17636.5546875
UMC,2019,18493.5973842627
URY,2019,30010.5742615797
USA,2019,69112.602688656
UZB,2019,8755.12593984949
VCT,2019,16365.3255785124
VIR,2019,45632.6364715693
VNM,2019,11628.6139147451
VUT,2019,3512.07197251664
WLD,2019,19552.0835148296
WSM,2019,7033.52113384547
XKX,2019,11774.1178510908
ZAF,2019,14352.6698709871
ZMB,2019,3591.56418883108
ZWE,2019,4993.84383894752
ABW,2020,30347.6371851417
AFE,2020,3978.93139450095
AFG,2020,2769.68574507111
AFW,2020,5687.84998774233
AGO,2020,8960.33797242389
ALB,2020,16457.7872245882
AND,2020,55488.4902991095
ARB,2020,15739.007645376
ARE,2020,66808.6477560191
ARG,2020,23877.0931404855
ARM,2020,15052.9359791136
ATG,2020,23930.6714995115
AUS,2020,57260.4650530108
AUT,2020,60276.4153459141
AZE,2020,19126.096851126
BDI,2020,1030.77026419371
BEL,2020,57333.5424137922
BEN,2020,3317.8597222557
BFA,2020,2380.93171826574
BGD,2020,7015.19792797056
BGR,2020,28521.3251326769
BHR,2020,53814.2452592358
BHS,2020,26452.695760929
BIH,2020,16747.1048417525
BLR,2020,26731.4953869922
BLZ,2020,10045.1404163746
BMU,2020,88618.0830682257
BOL,2020,10285.6590750222
BRA,2020,17327.5157248143
BRB,2020,17728.0729247569
BRN,2020,80280.8980640677
BTN,2020,12979.9369485824
BWA,2020,16289.3913582645
CAF,2020,1136.57052993758
CAN,2020,54092.8790317796
CEB,2020,37280.2858458592
CHE,2020,77324.8870934007
CHL,2020,26248.5616432825
CHN,2020,19215.1541703465
CIV,2020,5787.81533309018
CMR,2020,4763.48194388066
COD,2020,1361.02791099008
COG,2020,6350.50913409722
COL,2020,15861.4999291295
COM,2020,3377.74564051638
CPV,2020,7207.86853962048
CRI,2020,22211.8613921698
CSS,2020,22301.7958051804
CUW,2020,23669.7707733018
CYM,2020,72183.1359045895
CYP,2020,43402.5390625
CZE,2020,45119.9387309139
DEU,2020,60203.289760263
DJI,2020,5791.47767679877
DMA,2020,14919.5307686719
DNK,2020,65744.4367251959
DOM,2020,19545.4099552943
DZA,2020,14194.1557479619
EAP,2020,16816.6802044952
EAR,2020,10191.9689254726
EAS,2020,20267.2549941632
ECA,2020,20540.8164856867
ECS,2020,39677.3321744647
ECU,2020,12440.3263747814
EGY,2020,15309.2359881702
EMU,2020,50927.3702872806
ESP,2020,41553.4477945675
EST,2020,40920.5270623015
ETH,2020,2516.54907642544
EUU,2020,48770.3748814008
FCS,2020,5928.77681090957
FIN,2020,55424.8574989208
FJI,2020,10812.0355014178
FRA,2020,49311.333409639
FRO,2020,66032.9109106183
FSM,2020,3852.20025570019
GAB,2020,18681.4840738985
GBR,2020,47158.985486323
GEO,2020,17031.1440283426
GHA,2020,6412.68541762469
GIN,2020,3630.99330577677
GMB,2020,2702.31919474482
GNB,2020,2455.85606168546
GNQ,2020,17089.153726379
GRC,2020,30487.1129331045
GRD,2020,14647.7451384876
GRL,2020,68533.7339902964
GTM,2020,11097.15041153
GUY,2020,19234.1301977637
HIC,2020,52316.6090468179
HKG,2020,61328.5288044938
HND,2020,5603.26398377777
HPC,2020,3000.44997662459
HRV,2020,32493.3121954167
HTI,2020,3239.83543441301
HUN,2020,36119.5211735652
IBD,2020,15412.2740252554
IBT,2020,12544.6569311725
IDA,2020,4737.35267673036
IDB,2020,6225.73802684424
IDN,2020,12388.5449268131
IDX,2020,3950.86131644492
IND,2020,7399.53068079041
IRL,2020,101968.554362011
IRN,2020,15381.5845437266
IRQ,2020,12827.6345392323
ISL,2020,59543.813498684
ISR,2020,42915.9416939728
ITA,2020,45505.0688708956
JAM,2020,9891.96932961548
JOR,2020,9022.63930356769
JPN,2020,42992.4796365328
KAZ,2020,32011.5491499004
KEN,2020,5057.40115537429
KGZ,2020,5537.79547319377
KHM,2020,6128.78243783335
KIR,2020,2834.68581354366
KNA,2020,26736.9283563771
KOR,2020,49374.0926148025
KWT,2020,49372.8187938552
LAC,2020,16785.1312499208
LAO,2020,7995.59502527818
LBN,2020,12507.4366368078
LBR,2020,1497.37692436272
LBY,2020,9978.66400110743
LCA,2020,17142.044063192
LCN,2020,17508.2430480342
LDC,2020,3739.0676637816
LIC,2020,2347.07879110203
LKA,2020,13886.6513728651
LMC,2020,7439.80749812132
LMY,2020,11746.7596171453
LSO,2020,2517.11044486593
LTE,2020,20730.0606457786
LTU,2020,43091.7973723526
LUX,2020,129865.629988164
LVA,2020,34225.8976044058
MAC,2020,59662.4855864551
MAR,2020,8054.56298828125
MDA,2020,13559.2600217483
MDG,2020,1545.72714379204
MDV,2020,14242.9750701162
MEA,2020,13244.125517565
MEX,2020,19728.4817823158
MHL,2020,6417.18441217728
MIC,2020,12674.2010645982
MKD,2020,20971.5290718387
MLI,2020,2796.41038444894
